ZIP|City/Location Name|STATE|County Name|Zip Code Designation
33954|Port Charlotte|FL|CHARLOTTE|HPSA
33980|Port Charlotte|FL|CHARLOTTE|HPSA
32129|Port Orange|FL|VOLUSIA|Low Income Area/HPSA
32127|Port Orange|FL|VOLUSIA|HPSA
32128|Port Orange|FL|VOLUSIA|HPSA
34668|Port Richey|FL|PASCO|Low Income Area/HPSA
32456|Port Saint Joe|FL|GULF|Low Income Area/HPSA
34952|Port Saint Lucie|FL|ST. LUCIE|Low Income Area/HPSA
34983|Port Saint Lucie|FL|ST. LUCIE|Low Income Area/HPSA
34984|Port Saint Lucie|FL|ST. LUCIE|Low Income Area/HPSA
34953|Port Saint Lucie|FL|ST. LUCIE|HPSA
34986|Port Saint Lucie|FL|ST. LUCIE|HPSA
34987|Port Saint Lucie|FL|ST. LUCIE|HPSA
34988|Port Saint Lucie|FL|ST. LUCIE|HPSA
33950|Punta Gorda|FL|CHARLOTTE|HPSA
33982|Punta Gorda|FL|CHARLOTTE|HPSA
33983|Punta Gorda|FL|CHARLOTTE|HPSA
32351|Quincy|FL|GADSDEN|Low Income Area/HPSA
32352|Quincy|FL|GADSDEN|Low Income Area/HPSA
32083|Raiford|FL|UNION|Low Income Area/HPSA
32686|Reddick|FL|MARION|Low Income Area/HPSA
33578|Riverview|FL|HILLSBOROUGH|HPSA
32955|Rockledge|FL|BREVARD|HPSA
33570|Ruskin|FL|HILLSBOROUGH|Low Income Area/HPSA
32084|Saint Augustine|FL|ST. JOHNS|Low Income Area/HPSA
32086|Saint Augustine|FL|ST. JOHNS|Low Income Area/HPSA
32080|Saint Augustine|FL|ST. JOHNS|HPSA
32092|Saint Augustine|FL|ST. JOHNS|HPSA
32095|Saint Augustine|FL|ST. JOHNS|HPSA
34769|Saint Cloud|FL|OSCEOLA|Low Income Area/HPSA
34773|Saint Cloud|FL|OSCEOLA|Low Income Area/HPSA
34771|Saint Cloud|FL|OSCEOLA|HPSA
34772|Saint Cloud|FL|OSCEOLA|HPSA
32259|Saint Johns|FL|ST. JOHNS|HPSA
32355|Saint Marks|FL|WAKULLA|HPSA
33701|Saint Petersburg|FL|PINELLAS|Low Income Area/HPSA
33705|Saint Petersburg|FL|PINELLAS|Low Income Area/HPSA
33711|Saint Petersburg|FL|PINELLAS|Low Income Area/HPSA
33712|Saint Petersburg|FL|PINELLAS|Low Income Area/HPSA
33713|Saint Petersburg|FL|PINELLAS|Low Income Area/HPSA
33702|Saint Petersburg|FL|PINELLAS|Low Income Area
33707|Saint Petersburg|FL|PINELLAS|Low Income Area
33709|Saint Petersburg|FL|PINELLAS|Low Income Area
33714|Saint Petersburg|FL|PINELLAS|Low Income Area
33716|Saint Petersburg|FL|PINELLAS|Low Income Area
33704|Saint Petersburg|FL|PINELLAS|HPSA
32356|Salem|FL|TAYLOR|Low Income Area/HPSA
33576|San Antonio|FL|PASCO|HPSA
32187|San Mateo|FL|PUTNAM|Low Income Area/HPSA
32087|Sanderson|FL|BAKER|Low Income Area
32771|Sanford|FL|SEMINOLE|Low Income Area/HPSA
32773|Sanford|FL|SEMINOLE|Low Income Area/HPSA
32459|Santa Rosa Beach|FL|WALTON|HPSA
34231|Sarasota|FL|SARASOTA|Low Income Area
34234|Sarasota|FL|SARASOTA|Low Income Area
34235|Sarasota|FL|SARASOTA|Low Income Area
34236|Sarasota|FL|SARASOTA|Low Income Area
34237|Sarasota|FL|SARASOTA|Low Income Area
32189|Satsuma|FL|PUTNAM|Low Income Area/HPSA
32958|Sebastian|FL|INDIAN RIVER|HPSA
32976|Sebastian|FL|BREVARD|Low Income Area
33870|Sebring|FL|HIGHLANDS|Low Income Area/HPSA
33875|Sebring|FL|HIGHLANDS|Low Income Area/HPSA
33876|Sebring|FL|HIGHLANDS|Low Income Area/HPSA
33872|Sebring|FL|HIGHLANDS|HPSA
33584|Seffner|FL|HILLSBOROUGH|Low Income Area/HPSA
33777|Seminole|FL|PINELLAS|Low Income Area
32190|Seville|FL|VOLUSIA|Low Income Area/HPSA
34488|Silver Springs|FL|MARION|Low Income Area/HPSA
32460|Sneads|FL|JACKSON|Low Income Area/HPSA
32358|Sopchoppy|FL|WAKULLA|Low Income Area/HPSA
32776|Sorrento|FL|LAKE|HPSA
33493|South Bay|FL|PALM BEACH|Low Income Area/HPSA
34610|Spring Hill|FL|PASCO|Low Income Area/HPSA
34606|Spring Hill|FL|HERNANDO|Low Income Area/HPSA
34607|Spring Hill|FL|HERNANDO|Low Income Area/HPSA
34608|Spring Hill|FL|HERNANDO|Low Income Area/HPSA
34609|Spring Hill|FL|HERNANDO|HPSA
32091|Starke|FL|BRADFORD|Low Income Area/HPSA
32359|Steinhatchee|FL|DIXIE|Low Income Area/HPSA
34994|Stuart|FL|MARTIN|Low Income Area/HPSA
34997|Stuart|FL|MARTIN|HPSA
34491|Summerfield|FL|MARION|Low Income Area/HPSA
33585|Sumterville|FL|SUMTER|Low Income Area/HPSA
32301|Tallahassee|FL|LEON|Low Income Area/HPSA
32303|Tallahassee|FL|LEON|Low Income Area/HPSA
32304|Tallahassee|FL|LEON|Low Income Area/HPSA
32305|Tallahassee|FL|LEON|Low Income Area/HPSA
32307|Tallahassee|FL|LEON|Low Income Area/HPSA
32310|Tallahassee|FL|LEON|Low Income Area/HPSA
32306|Tallahassee|FL|LEON|HPSA
32308|Tallahassee|FL|LEON|HPSA
32309|Tallahassee|FL|LEON|HPSA
32311|Tallahassee|FL|LEON|HPSA
32312|Tallahassee|FL|LEON|HPSA
32317|Tallahassee|FL|LEON|HPSA
33602|Tampa|FL|HILLSBOROUGH|Low Income Area/HPSA
33603|Tampa|FL|HILLSBOROUGH|Low Income Area/HPSA
33604|Tampa|FL|HILLSBOROUGH|Low Income Area/HPSA
33605|Tampa|FL|HILLSBOROUGH|Low Income Area/HPSA
33606|Tampa|FL|HILLSBOROUGH|Low Income Area/HPSA
33607|Tampa|FL|HILLSBOROUGH|Low Income Area/HPSA
33610|Tampa|FL|HILLSBOROUGH|Low Income Area/HPSA
33612|Tampa|FL|HILLSBOROUGH|Low Income Area/HPSA
33613|Tampa|FL|HILLSBOROUGH|Low Income Area/HPSA
33614|Tampa|FL|HILLSBOROUGH|Low Income Area/HPSA
33615|Tampa|FL|HILLSBOROUGH|Low Income Area/HPSA
33616|Tampa|FL|HILLSBOROUGH|Low Income Area/HPSA
33617|Tampa|FL|HILLSBOROUGH|Low Income Area/HPSA
33619|Tampa|FL|HILLSBOROUGH|Low Income Area/HPSA
33625|Tampa|FL|HILLSBOROUGH|Low Income Area/HPSA
33634|Tampa|FL|HILLSBOROUGH|Low Income Area/HPSA
33637|Tampa|FL|HILLSBOROUGH|Low Income Area/HPSA
33621|Tampa|FL|HILLSBOROUGH|Low Income Area
33609|Tampa|FL|HILLSBOROUGH|HPSA
33611|Tampa|FL|HILLSBOROUGH|HPSA
33620|Tampa|FL|HILLSBOROUGH|HPSA
33635|Tampa|FL|HILLSBOROUGH|HPSA
34689|Tarpon Springs|FL|PINELLAS|Low Income Area/HPSA
34688|Tarpon Springs|FL|PINELLAS|HPSA
32778|Tavares|FL|LAKE|Low Income Area/HPSA
33070|Tavernier|FL|MONROE|Low Income Area
33592|Thonotosassa|FL|HILLSBOROUGH|Low Income Area/HPSA
32780|Titusville|FL|BREVARD|Low Income Area/HPSA
32796|Titusville|FL|BREVARD|Low Income Area/HPSA
32693|Trenton|FL|GILCHRIST|Low Income Area/HPSA
32784|Umatilla|FL|LAKE|Low Income Area/HPSA
33594|Valrico|FL|HILLSBOROUGH|HPSA
34285|Venice|FL|SARASOTA|HPSA
34292|Venice|FL|SARASOTA|HPSA
34293|Venice|FL|SARASOTA|HPSA
33960|Venus|FL|HIGHLANDS|Low Income Area/HPSA
32462|Vernon|FL|WASHINGTON|Low Income Area/HPSA
32967|Vero Beach|FL|INDIAN RIVER|Low Income Area/HPSA
32960|Vero Beach|FL|INDIAN RIVER|Low Income Area
32962|Vero Beach|FL|INDIAN RIVER|Low Income Area
32966|Vero Beach|FL|INDIAN RIVER|HPSA
32968|Vero Beach|FL|INDIAN RIVER|HPSA
32694|Waldo|FL|ALACHUA|HPSA
33873|Wauchula|FL|HARDEE|Low Income Area/HPSA
33597|Webster|FL|SUMTER|Low Income Area/HPSA
32195|Weirsdale|FL|MARION|HPSA
32193|Welaka|FL|PUTNAM|Low Income Area/HPSA
32094|Wellborn|FL|SUWANNEE|Low Income Area/HPSA
33543|Wesley Chapel|FL|PASCO|HPSA
33544|Wesley Chapel|FL|PASCO|HPSA
33545|Wesley Chapel|FL|PASCO|HPSA
33401|West Palm Beach|FL|PALM BEACH|Low Income Area/HPSA
33403|West Palm Beach|FL|PALM BEACH|Low Income Area/HPSA
33404|West Palm Beach|FL|PALM BEACH|Low Income Area/HPSA
33405|West Palm Beach|FL|PALM BEACH|Low Income Area/HPSA
33406|West Palm Beach|FL|PALM BEACH|Low Income Area/HPSA
33407|West Palm Beach|FL|PALM BEACH|Low Income Area/HPSA
33409|West Palm Beach|FL|PALM BEACH|Low Income Area/HPSA
33413|West Palm Beach|FL|PALM BEACH|Low Income Area/HPSA
33415|West Palm Beach|FL|PALM BEACH|Low Income Area/HPSA
33417|West Palm Beach|FL|PALM BEACH|Low Income Area/HPSA
33411|West Palm Beach|FL|PALM BEACH|HPSA
33412|West Palm Beach|FL|PALM BEACH|HPSA
32464|Westville|FL|HOLMES|Low Income Area/HPSA
32465|Wewahitchka|FL|GULF|Low Income Area/HPSA
32449|Wewahitchka|FL|CALHOUN|Low Income Area/HPSA
32096|White Springs|FL|HAMILTON|Low Income Area/HPSA
34785|Wildwood|FL|SUMTER|Low Income Area/HPSA
32696|Williston|FL|LEVY|Low Income Area/HPSA
33598|Wimauma|FL|HILLSBOROUGH|Low Income Area/HPSA
34787|Winter Garden|FL|ORANGE|HPSA
33880|Winter Haven|FL|POLK|Low Income Area/HPSA
33881|Winter Haven|FL|POLK|Low Income Area/HPSA
33884|Winter Haven|FL|POLK|HPSA
32792|Winter Park|FL|ORANGE|Low Income Area/HPSA
32789|Winter Park|FL|ORANGE|HPSA
34797|Yalaha|FL|LAKE|HPSA
34498|Yankeetown|FL|LEVY|Low Income Area/HPSA
32466|Youngstown|FL|BAY|HPSA
32798|Zellwood|FL|ORANGE|HPSA
33540|Zephyrhills|FL|PASCO|Low Income Area/HPSA
33541|Zephyrhills|FL|PASCO|Low Income Area/HPSA
33542|Zephyrhills|FL|PASCO|Low Income Area/HPSA
33890|Zolfo Springs|FL|HARDEE|Low Income Area/HPSA
31001|Abbeville|GA|WILCOX|Low Income Area/HPSA
30101|Acworth|GA|COBB|HPSA
30102|Acworth|GA|CHEROKEE|HPSA
30103|Adairsville|GA|BARTOW|Low Income Area/HPSA
31620|Adel|GA|COOK|Low Income Area/HPSA
31002|Adrian|GA|JOHNSON|Low Income Area/HPSA
30410|Ailey|GA|MONTGOMERY|Low Income Area/HPSA
30411|Alamo|GA|WHEELER|Low Income Area/HPSA
31622|Alapaha|GA|BERRIEN|Low Income Area/HPSA
31701|Albany|GA|DOUGHERTY|Low Income Area/HPSA
31704|Albany|GA|DOUGHERTY|Low Income Area/HPSA
31705|Albany|GA|DOUGHERTY|Low Income Area/HPSA
31707|Albany|GA|DOUGHERTY|Low Income Area/HPSA
31721|Albany|GA|DOUGHERTY|HPSA
31301|Allenhurst|GA|LONG|Low Income Area/HPSA
31510|Alma|GA|BACON|Low Income Area/HPSA
30510|Alto|GA|HABERSHAM|Low Income Area/HPSA
31512|Ambrose|GA|COFFEE|Low Income Area
31709|Americus|GA|SUMTER|Low Income Area/HPSA
31719|Americus|GA|SUMTER|Low Income Area/HPSA
31711|Andersonville|GA|MACON|Low Income Area/HPSA
30802|Appling|GA|COLUMBIA|HPSA
31712|Arabi|GA|CRISP|Low Income Area/HPSA
30104|Aragon|GA|POLK|Low Income Area/HPSA
31623|Argyle|GA|CLINCH|Low Income Area/HPSA
39813|Arlington|GA|CALHOUN|Low Income Area/HPSA
30105|Armuchee|GA|FLOYD|HPSA
30619|Arnoldsville|GA|OGLETHORPE|Low Income Area/HPSA
31714|Ashburn|GA|TURNER|Low Income Area/HPSA
30607|Athens|GA|JACKSON|Low Income Area
30601|Athens|GA|CLARKE|Low Income Area/HPSA
30602|Athens|GA|CLARKE|Low Income Area
30605|Athens|GA|CLARKE|Low Income Area
30606|Athens|GA|CLARKE|Low Income Area
30609|Athens|GA|CLARKE|Low Income Area
30303|Atlanta|GA|FULTON|Low Income Area/HPSA
30310|Atlanta|GA|FULTON|Low Income Area/HPSA
30311|Atlanta|GA|FULTON|Low Income Area/HPSA
30313|Atlanta|GA|FULTON|Low Income Area/HPSA
30314|Atlanta|GA|FULTON|Low Income Area/HPSA
30315|Atlanta|GA|FULTON|Low Income Area/HPSA
30318|Atlanta|GA|FULTON|Low Income Area/HPSA
30330|Atlanta|GA|FULTON|Low Income Area/HPSA
30331|Atlanta|GA|FULTON|Low Income Area/HPSA
30336|Atlanta|GA|FULTON|Low Income Area/HPSA
30337|Atlanta|GA|FULTON|Low Income Area/HPSA
30344|Atlanta|GA|FULTON|Low Income Area/HPSA
30349|Atlanta|GA|FULTON|Low Income Area/HPSA
30354|Atlanta|GA|FULTON|Low Income Area/HPSA
30308|Atlanta|GA|FULTON|Low Income Area
30312|Atlanta|GA|FULTON|Low Income Area
30316|Atlanta|GA|DE KALB|Low Income Area/HPSA
30317|Atlanta|GA|DE KALB|Low Income Area/HPSA
30322|Atlanta|GA|DE KALB|Low Income Area
30329|Atlanta|GA|DE KALB|Low Income Area
30340|Atlanta|GA|DE KALB|Low Income Area
30341|Atlanta|GA|DE KALB|Low Income Area
30345|Atlanta|GA|DE KALB|Low Income Area
30360|Atlanta|GA|DE KALB|Low Income Area
30307|Atlanta|GA|DE KALB|HPSA
39815|Attapulgus|GA|DECATUR|Low Income Area/HPSA
30011|Auburn|GA|BARROW|Low Income Area
30901|Augusta|GA|RICHMOND|Low Income Area/HPSA
30904|Augusta|GA|RICHMOND|Low Income Area/HPSA
30905|Augusta|GA|RICHMOND|Low Income Area/HPSA
30906|Augusta|GA|RICHMOND|Low Income Area/HPSA
30909|Augusta|GA|RICHMOND|Low Income Area/HPSA
30912|Augusta|GA|RICHMOND|Low Income Area/HPSA
30106|Austell|GA|COBB|Low Income Area
30168|Austell|GA|COBB|Low Income Area
30803|Avera|GA|JEFFERSON|Low Income Area/HPSA
30002|Avondale Estates|GA|DE KALB|Low Income Area
31624|Axson|GA|ATKINSON|Low Income Area/HPSA
31716|Baconton|GA|MITCHELL|Low Income Area/HPSA
39817|Bainbridge|GA|DECATUR|Low Income Area/HPSA
39819|Bainbridge|GA|DECATUR|Low Income Area/HPSA
30511|Baldwin|GA|BANKS|Low Income Area/HPSA
30204|Barnesville|GA|LAMAR|Low Income Area/HPSA
31625|Barney|GA|BROOKS|HPSA
30413|Bartow|GA|JEFFERSON|Low Income Area/HPSA
31513|Baxley|GA|APPLING|Low Income Area/HPSA
30621|Bishop|GA|OCONEE|HPSA
31516|Blackshear|GA|PIERCE|Low Income Area/HPSA
30512|Blairsville|GA|UNION|Low Income Area/HPSA
39823|Blakely|GA|EARLY|Low Income Area/HPSA
31302|Bloomingdale|GA|CHATHAM|Low Income Area
30513|Blue Ridge|GA|FANNIN|Low Income Area/HPSA
39824|Bluffton|GA|EARLY|Low Income Area/HPSA
30805|Blythe|GA|BURKE|Low Income Area
31005|Bonaire|GA|HOUSTON|HPSA
31626|Boston|GA|THOMAS|Low Income Area/HPSA
30108|Bowdon|GA|CARROLL|Low Income Area/HPSA
30516|Bowersville|GA|HART|Low Income Area/HPSA
30624|Bowman|GA|ELBERT|Low Income Area/HPSA
31801|Box Springs|GA|TALBOT|Low Income Area/HPSA
30110|Bremen|GA|HARALSON|Low Income Area/HPSA
39825|Brinson|GA|DECATUR|Low Income Area/HPSA
31518|Bristol|GA|APPLING|Low Income Area/HPSA
39826|Bronwood|GA|TERRELL|Low Income Area/HPSA
30415|Brooklet|GA|BULLOCH|Low Income Area/HPSA
31519|Broxton|GA|COFFEE|Low Income Area/HPSA
31520|Brunswick|GA|GLYNN|Low Income Area/HPSA
31525|Brunswick|GA|GLYNN|Low Income Area/HPSA
31523|Brunswick|GA|GLYNN|HPSA
30113|Buchanan|GA|HARALSON|Low Income Area/HPSA
30625|Buckhead|GA|MORGAN|Low Income Area/HPSA
31803|Buena Vista|GA|MARION|Low Income Area/HPSA
30518|Buford|GA|GWINNETT|Low Income Area
31006|Butler|GA|TAYLOR|Low Income Area/HPSA
31007|Byromville|GA|DOOLY|Low Income Area/HPSA
31008|Byron|GA|PEACH|Low Income Area/HPSA
31009|Cadwell|GA|LAURENS|Low Income Area
39827|Cairo|GA|GRADY|Low Income Area/HPSA
39828|Cairo|GA|GRADY|Low Income Area/HPSA
30701|Calhoun|GA|GORDON|Low Income Area/HPSA
30807|Camak|GA|WARREN|Low Income Area/HPSA
31730|Camilla|GA|MITCHELL|Low Income Area/HPSA
30520|Canon|GA|HART|Low Income Area/HPSA
30627|Carlton|GA|MADISON|Low Income Area/HPSA
30521|Carnesville|GA|FRANKLIN|Low Income Area/HPSA
30116|Carrollton|GA|CARROLL|Low Income Area/HPSA
30117|Carrollton|GA|CARROLL|Low Income Area
30118|Carrollton|GA|CARROLL|Low Income Area
30120|Cartersville|GA|BARTOW|Low Income Area/HPSA
30121|Cartersville|GA|BARTOW|Low Income Area/HPSA
31804|Cataula|GA|HARRIS|HPSA
30124|Cave Spring|GA|FLOYD|Low Income Area/HPSA
30125|Cedartown|GA|POLK|Low Income Area/HPSA
31028|Centerville|GA|HOUSTON|HPSA
30705|Chatsworth|GA|MURRAY|Low Income Area/HPSA
31011|Chauncey|GA|DODGE|Low Income Area/HPSA
30522|Cherrylog|GA|GILMER|Low Income Area/HPSA
31012|Chester|GA|DODGE|Low Income Area/HPSA
30707|Chickamauga|GA|WALKER|Low Income Area/HPSA
30708|Cisco|GA|MURRAY|Low Income Area/HPSA
30523|Clarkesville|GA|HABERSHAM|Low Income Area/HPSA
30021|Clarkston|GA|DE KALB|Low Income Area
30417|Claxton|GA|EVANS|Low Income Area/HPSA
30525|Clayton|GA|RABUN|Low Income Area/HPSA
30528|Cleveland|GA|WHITE|Low Income Area
39834|Climax|GA|DECATUR|Low Income Area/HPSA
31303|Clyo|GA|EFFINGHAM|HPSA
31735|Cobb|GA|SUMTER|Low Income Area/HPSA
30420|Cobbtown|GA|TATTNALL|Low Income Area/HPSA
31014|Cochran|GA|BLECKLEY|Low Income Area/HPSA
30710|Cohutta|GA|WHITFIELD|Low Income Area/HPSA
30628|Colbert|GA|MADISON|Low Income Area/HPSA
39836|Coleman|GA|RANDOLPH|Low Income Area/HPSA
30421|Collins|GA|TATTNALL|Low Income Area/HPSA
39837|Colquitt|GA|MILLER|Low Income Area/HPSA
31901|Columbus|GA|MUSCOGEE|Low Income Area
31903|Columbus|GA|MUSCOGEE|Low Income Area
31904|Columbus|GA|MUSCOGEE|Low Income Area
31906|Columbus|GA|MUSCOGEE|Low Income Area
31907|Columbus|GA|MUSCOGEE|Low Income Area
30629|Comer|GA|MADISON|Low Income Area/HPSA
30529|Commerce|GA|JACKSON|Low Income Area/HPSA
30530|Commerce|GA|JACKSON|Low Income Area/HPSA
30206|Concord|GA|PIKE|Low Income Area/HPSA
30288|Conley|GA|DE KALB|Low Income Area/HPSA
30012|Conyers|GA|ROCKDALE|Low Income Area
30013|Conyers|GA|ROCKDALE|Low Income Area
31738|Coolidge|GA|THOMAS|Low Income Area/HPSA
31015|Cordele|GA|CRISP|Low Income Area/HPSA
30531|Cornelia|GA|HABERSHAM|Low Income Area/HPSA
30014|Covington|GA|NEWTON|Low Income Area/HPSA
30016|Covington|GA|NEWTON|Low Income Area
30711|Crandall|GA|MURRAY|Low Income Area/HPSA
30630|Crawford|GA|OGLETHORPE|Low Income Area/HPSA
30631|Crawfordville|GA|TALIAFERRO|Low Income Area/HPSA
31304|Crescent|GA|MC INTOSH|Low Income Area/HPSA
31016|Culloden|GA|MONROE|HPSA
31805|Cusseta|GA|CHATTAHOOCHEE|Low Income Area/HPSA
39840|Cuthbert|GA|RANDOLPH|Low Income Area/HPSA
30533|Dahlonega|GA|LUMPKIN|Low Income Area
30597|Dahlonega|GA|LUMPKIN|Low Income Area
30720|Dalton|GA|WHITFIELD|Low Income Area/HPSA
30721|Dalton|GA|WHITFIELD|Low Income Area/HPSA
39841|Damascus|GA|EARLY|Low Income Area/HPSA
30633|Danielsville|GA|MADISON|Low Income Area/HPSA
31017|Danville|GA|TWIGGS|Low Income Area/HPSA
31305|Darien|GA|MC INTOSH|Low Income Area/HPSA
31018|Davisboro|GA|WASHINGTON|Low Income Area/HPSA
39842|Dawson|GA|TERRELL|Low Income Area/HPSA
30534|Dawsonville|GA|DAWSON|Low Income Area
31743|De Soto|GA|SUMTER|Low Income Area/HPSA
30808|Dearing|GA|MC DUFFIE|Low Income Area/HPSA
30032|Decatur|GA|DE KALB|Low Income Area/HPSA
30034|Decatur|GA|DE KALB|Low Income Area/HPSA
30035|Decatur|GA|DE KALB|Low Income Area
30030|Decatur|GA|DE KALB|HPSA
30535|Demorest|GA|HABERSHAM|Low Income Area/HPSA
31532|Denton|GA|JEFF DAVIS|Low Income Area/HPSA
30634|Dewy Rose|GA|ELBERT|Low Income Area/HPSA
31019|Dexter|GA|LAURENS|Low Income Area
30537|Dillard|GA|RABUN|Low Income Area/HPSA
31629|Dixie|GA|BROOKS|Low Income Area/HPSA
31744|Doerun|GA|COLQUITT|Low Income Area/HPSA
39845|Donalsonville|GA|SEMINOLE|Low Income Area/HPSA
31533|Douglas|GA|COFFEE|Low Income Area
31535|Douglas|GA|COFFEE|Low Income Area
30134|Douglasville|GA|DOUGLAS|Low Income Area
31020|Dry Branch|GA|TWIGGS|Low Income Area/HPSA
31630|Du Pont|GA|CLINCH|Low Income Area/HPSA
31021|Dublin|GA|LAURENS|Low Income Area/HPSA
31022|Dudley|GA|LAURENS|Low Income Area
30096|Duluth|GA|GWINNETT|Low Income Area
31027|East Dublin|GA|LAURENS|Low Income Area
30538|Eastanollee|GA|STEPHENS|Low Income Area/HPSA
31023|Eastman|GA|DODGE|Low Income Area/HPSA
31024|Eatonton|GA|PUTNAM|Low Income Area/HPSA
39846|Edison|GA|CALHOUN|Low Income Area/HPSA
30635|Elberton|GA|ELBERT|Low Income Area/HPSA
31025|Elko|GA|HOUSTON|Low Income Area/HPSA
31308|Ellabell|GA|BRYAN|Low Income Area/HPSA
31806|Ellaville|GA|SCHLEY|Low Income Area/HPSA
30294|Ellenwood|GA|DE KALB|HPSA
31807|Ellerslie|GA|HARRIS|HPSA
30536|Ellijay|GA|GILMER|Low Income Area
30540|Ellijay|GA|GILMER|Low Income Area
30137|Emerson|GA|BARTOW|Low Income Area/HPSA
31749|Enigma|GA|BERRIEN|Low Income Area/HPSA
30541|Epworth|GA|FANNIN|Low Income Area/HPSA
30139|Fairmount|GA|GORDON|Low Income Area/HPSA
31631|Fargo|GA|CLINCH|Low Income Area/HPSA
30215|Fayetteville|GA|FAYETTE|HPSA
31750|Fitzgerald|GA|BEN HILL|Low Income Area/HPSA
31309|Fleming|GA|LIBERTY|Low Income Area/HPSA
30725|Flintstone|GA|WALKER|Low Income Area/HPSA
30216|Flovilla|GA|BUTTS|HPSA
31537|Folkston|GA|CHARLTON|Low Income Area/HPSA
30297|Forest Park|GA|CLAYTON|Low Income Area/HPSA
31029|Forsyth|GA|MONROE|Low Income Area/HPSA
31905|Fort Benning|GA|CHATTAHOOCHEE|Low Income Area/HPSA
39851|Fort Gaines|GA|CLAY|Low Income Area/HPSA
30742|Fort Oglethorpe|GA|CATOOSA|Low Income Area/HPSA
31314|Fort Stewart|GA|LIBERTY|Low Income Area/HPSA
31315|Fort Stewart|GA|LIBERTY|Low Income Area/HPSA
31030|Fort Valley|GA|PEACH|Low Income Area/HPSA
31808|Fortson|GA|HARRIS|HPSA
30217|Franklin|GA|HEARD|Low Income Area/HPSA
30501|Gainesville|GA|HALL|Low Income Area
30504|Gainesville|GA|HALL|Low Income Area
30507|Gainesville|GA|HALL|Low Income Area
30425|Garfield|GA|BULLOCH|Low Income Area/HPSA
30218|Gay|GA|MERIWETHER|Low Income Area/HPSA
39854|Georgetown|GA|QUITMAN|Low Income Area/HPSA
30810|Gibson|GA|GLASCOCK|Low Income Area/HPSA
30543|Gillsville|GA|HALL|Low Income Area/HPSA
30426|Girard|GA|BURKE|Low Income Area/HPSA
30427|Glennville|GA|TATTNALL|Low Income Area/HPSA
30428|Glenwood|GA|WHEELER|Low Income Area/HPSA
30641|Good Hope|GA|WALTON|HPSA
31031|Gordon|GA|WILKINSON|Low Income Area/HPSA
30220|Grantville|GA|MERIWETHER|Low Income Area/HPSA
30642|Greensboro|GA|GREENE|Low Income Area/HPSA
30222|Greenville|GA|MERIWETHER|Low Income Area/HPSA
30223|Griffin|GA|SPALDING|Low Income Area/HPSA
30224|Griffin|GA|SPALDING|Low Income Area/HPSA
30813|Grovetown|GA|COLUMBIA|Low Income Area
31312|Guyton|GA|EFFINGHAM|HPSA
31033|Haddock|GA|JONES|Low Income Area/HPSA
31632|Hahira|GA|LOWNDES|HPSA
31811|Hamilton|GA|HARRIS|HPSA
30228|Hampton|GA|HENRY|HPSA
30814|Harlem|GA|COLUMBIA|Low Income Area/HPSA
31035|Harrison|GA|WASHINGTON|Low Income Area/HPSA
31756|Hartsfield|GA|COLQUITT|Low Income Area/HPSA
30643|Hartwell|GA|HART|Low Income Area/HPSA
31036|Hawkinsville|GA|PULASKI|Low Income Area/HPSA
31539|Hazlehurst|GA|JEFF DAVIS|Low Income Area/HPSA
30545|Helen|GA|WHITE|Low Income Area
31037|Helena|GA|DODGE|Low Income Area/HPSA
30815|Hephzibah|GA|RICHMOND|Low Income Area/HPSA
30546|Hiawassee|GA|TOWNS|Low Income Area/HPSA
31038|Hillsboro|GA|JASPER|Low Income Area/HPSA
31313|Hinesville|GA|LIBERTY|Low Income Area/HPSA
31542|Hoboken|GA|BRANTLEY|Low Income Area/HPSA
30230|Hogansville|GA|TROUP|Low Income Area/HPSA
30547|Homer|GA|BANKS|Low Income Area/HPSA
31634|Homerville|GA|CLINCH|Low Income Area/HPSA
31543|Hortense|GA|BRANTLEY|Low Income Area/HPSA
30646|Hull|GA|MADISON|Low Income Area/HPSA
31041|Ideal|GA|MACON|Low Income Area/HPSA
39859|Iron City|GA|SEMINOLE|Low Income Area/HPSA
31042|Irwinton|GA|WILKINSON|Low Income Area/HPSA
31760|Irwinville|GA|IRWIN|Low Income Area
30233|Jackson|GA|BUTTS|Low Income Area/HPSA
31544|Jacksonville|GA|TELFAIR|Low Income Area/HPSA
39861|Jakin|GA|EARLY|Low Income Area/HPSA
30143|Jasper|GA|PICKENS|Low Income Area
31044|Jeffersonville|GA|TWIGGS|Low Income Area/HPSA
31527|Jekyll Island|GA|GLYNN|HPSA
30234|Jenkinsburg|GA|BUTTS|HPSA
31545|Jesup|GA|WAYNE|Low Income Area
31546|Jesup|GA|WAYNE|Low Income Area
31045|Jewell|GA|HANCOCK|Low Income Area/HPSA
30236|Jonesboro|GA|CLAYTON|Low Income Area/HPSA
30238|Jonesboro|GA|CLAYTON|Low Income Area/HPSA
31046|Juliette|GA|MONROE|Low Income Area/HPSA
31812|Junction City|GA|TALBOT|Low Income Area/HPSA
31047|Kathleen|GA|HOUSTON|HPSA
30816|Keysville|GA|BURKE|Low Income Area/HPSA
31547|Kings Bay|GA|CAMDEN|Low Income Area/HPSA
31548|Kingsland|GA|CAMDEN|Low Income Area/HPSA
30145|Kingston|GA|BARTOW|HPSA
31049|Kite|GA|JOHNSON|Low Income Area/HPSA
